"","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"301",6.65496258727542e-05,0.000642723485040923,0.00186501143204634,0.00426198319256667,0.00863360645206759,0.0161847338709685,0.028598759187183,0.0481243146540412,0.0771374766461203,0.117880810105413,0.17139686083229,0.236976232297536,0.311268173621636,0.390085037286979,0.468878955007064,0.544096205225544,0.612831950289671,0.67404652932652,0.727433684920947
"302",3.37105078321706e-05,0.00035260608841806,0.0010931491590973,0.00263520715962709,0.0055749129546308,0.0108340889639077,0.0197343637170777,0.03407983009092,0.0558510792743669,0.0870160185633898,0.128727625380565,0.180884993717832,0.241364267943682,0.307327251255693,0.375460700117006,0.442986162258196,0.507302504905685,0.567167390736083,0.621829410800791
"303",9.99737397194338e-05,0.00112543174074124,0.00365530321922855,0.00905545330366523,0.0194044971134475,0.0377264813890844,0.0679060752526611,0.114328114204796,0.179986256906477,0.265204491127709,0.365636822165528,0.473208196262359,0.577727928207508,0.671844486301232,0.751394027901857,0.815586094362592,0.865242766983788,0.902736040995759,0.930476035594243
"304",0.000145046548518453,0.00164056494303056,0.00529788865805603,0.0129337596635005,0.0271628122243994,0.0516173612703144,0.0907563058874561,0.149378994747968,0.230283123672114,0.332789101869002,0.450402221207683,0.572156364773453,0.685041458779113,0.780284007740358,0.854027037706358,0.907195017887298,0.943038745084749,0.966087779339038,0.980313827750456
"305",0.000168377134416863,0.00162112345064657,0.00471501624057741,0.0107738632062269,0.0217138973090276,0.0402748281592678,0.0700204078731031,0.115244650685722,0.179521391333001,0.264687013106828,0.368406913236023,0.483767896691496,0.599498610999849,0.705279200402409,0.793702003187322,0.862106464596497,0.911238744112101,0.944679041086319,0.966413886566124
"401",1.76812416868556e-05,0.000149263102249142,0.000374444000560651,0.000733775235982999,0.00126618579096714,0.00201069553390498,0.00300461268207975,0.00429459682323836,0.00592723407771167,0.00796992007022367,0.0104914392537496,0.01356456709809,0.0172223773846461,0.0215041093637899,0.0264236351289195,0.0319965557773095,0.0381817632857682,0.0449764335790714,0.0523592701385307
"402",3.79922459145632e-05,0.000317633934160282,0.000795116651685099,0.00156537504975237,0.0027302904262412,0.00440676911628642,0.00672573177967106,0.00985892320774833,0.0139967692676508,0.0194024293668801,0.0263702857121795,0.035240280912287,0.0462721266577782,0.0597658281220026,0.0759478198988682,0.0950260442912433,0.116953728183125,0.141728697730733,0.169189808220017
"403",5.84354355472154e-05,0.000519775884961755,0.0013694136324035,0.00281574906971057,0.00510722879088068,0.00855984890528241,0.0135686920553594,0.0206759367099522,0.0305255754841453,0.0439830895272028,0.0620181170932134,0.0856835985833462,0.115677137530866,0.152537979487982,0.196250209321436,0.246374450532952,0.301526470533442,0.360345615807839,0.421151437114507
"404",2.50460802350441e-05,0.000209263193519251,0.000521419988379307,0.00101772830594942,0.00175266066557285,0.00278138469487939,0.00415710869502022,0.00594611149020079,0.00821446677865241,0.0110570783733998,0.0145710909275886,0.0188600040797876,0.0239730946074842,0.0299696382391453,0.0368749373619056,0.0447181030169518,0.0534491537753218,0.0630718013768982,0.0735626688328236
"405",2.81301272692741e-05,0.000251869917326811,0.000664559890194779,0.00136176131850091,0.00244990690800822,0.00405394251259612,0.00631672863825332,0.00942506587864017,0.0135885333244487,0.0190958698527372,0.0262776491988256,0.0355240627969132,0.0471530759559168,0.0615311668206622,0.0789475718400953,0.0996660467509684,0.123661335265714,0.150939253494611,0.181313621300414
"406",2.69990161446861e-05,0.000232840686187413,0.000597123351088989,0.00119724751400927,0.00211678259234424,0.00345075407359316,0.0053033839122239,0.00780754886749781,0.0111055013145355,0.015391365779629,0.0208781479215874,0.0278098321690555,0.036365693137702,0.0467604441768004,0.059165027562771,0.0737609015790186,0.0905690897099718,0.10968222941941,0.131103781714133
"407",5.33815125043869e-05,0.000465361204752261,0.00120330344063549,0.00242912563361175,0.00432184382742808,0.00709041678025826,0.0109703760980975,0.016263595335072,0.0232932584250244,0.0324859396547594,0.0442914249374124,0.0591977734021787,0.0775168418075268,0.0995931551015031,0.125626790961292,0.155779321368346,0.189817463059336,0.227595920212298,0.268734884393251
"408",5.76434907601273e-05,0.000504268752940472,0.00130936113294138,0.00265532837688434,0.00474714983394831,0.00782693520656086,0.0121694808754325,0.0181251594653972,0.0260682411287777,0.036489976792023,0.0499104709411817,0.0668979068121114,0.0878238621155808,0.113097209809805,0.142954809100158,0.177573844494254,0.216654798021872,0.259971656172282,0.307001900104104
"501",1.74022863047685e-05,0.000149773577358131,0.000385843649869332,0.000780440459727886,0.00139534237088532,0.00230354834043174,0.00358868540728575,0.00535824129264047,0.0077267458946114,0.0108387658949799,0.0148359511938558,0.0198577326105834,0.0259709913524213,0.0332498083867554,0.0417291622034245,0.0514530299905813,0.0623708532991677,0.0745005335209741,0.087827058736279
"502",1.3827119043491e-05,0.000146527552453265,0.000457385752830105,0.00108220905487802,0.0021922433715783,0.00400156226494006,0.00675996261257802,0.0107609248776889,0.0162672953100255,0.023516853272418,0.0326136679822798,0.0435400410106273,0.056074489832825,0.0700565531793784,0.0853382833230143,0.101877464779477,0.119539251603406,0.138344750718452,0.158275917972965
"503",1.1360871130231e-05,9.92574394048564e-05,0.000257850115435258,0.000523535063466437,0.000936860560180553,0.00154528136899178,0.00240285844217951,0.00357957058761523,0.00515115706489004,0.00721593219750414,0.0098743659336054,0.0132300982093231,0.0173417959665266,0.0222743130110454,0.0280661777698127,0.0347618080565388,0.042340197645268,0.0508274493094738,0.060227416422511
"504",1.29623552498567e-05,0.00011589010463894,0.000308587642998685,0.00064148327742689,0.00117296904995227,0.00197319550165892,0.00312344396079348,0.00472688066102563,0.00689111111335677,0.00974597597355907,0.0134111090938617,0.0179966371187424,0.023542837942177,0.0300985419139047,0.0376825365833786,0.0463275283425716,0.0559871529968667,0.066679374424444,0.0783951061431452
"505",1.86595311940999e-05,0.000180619099848575,0.000525038358154579,0.00118164856986526,0.00231215245554036,0.004118953290283,0.00684058613329441,0.0107637633256054,0.0161544167366224,0.0232645578926287,0.0322213232436365,0.043026648395356,0.0554596141174262,0.0693281536849244,0.0844242506276742,0.100628276061891,0.117729080925541,0.135677545934759,0.15439930884087
"506",2.35490276847558e-05,0.000237201514299955,0.000717862809771609,0.00167294898171802,0.00337137808061562,0.0061601497713711,0.010458780827955,0.0167740033529026,0.0255772419335658,0.0372971464212936,0.0521206929002911,0.0699814107688625,0.0904011144998782,0.112921141419527,0.137045363980361,0.162421694260529,0.188570607797194,0.215287298797432,0.242348840818085
"601",3.75574205897863e-05,0.000342569427338667,0.000919502609743505,0.00191450252927278,0.00349693405510266,0.00587164379615531,0.00927754590331597,0.0140230705148429,0.0204476880626805,0.0290007619363138,0.0401771253638529,0.0545383517646128,0.0725062783804846,0.0945559363471971,0.12103142114718,0.152235947670126,0.188041259197484,0.228365079932033,0.272819498280457
"602",4.89525855523103e-05,0.000449639219068123,0.00121672020790711,0.00255605143260989,0.00471423062637456,0.00799872031198091,0.0127779629968346,0.0195297421316508,0.0287810232774355,0.0412110869573537,0.0575476637331379,0.0785844152410977,0.104865782379963,0.136958430528096,0.175170555342883,0.219669830764427,0.269921729556373,0.325377698558233,0.384995039202616
"603",4.18490914777502e-05,0.000374211130392631,0.000989558519106731,0.00203667039321308,0.00368516753017745,0.00613825687238683,0.00963205758756643,0.0144730931754993,0.0209983781576459,0.0296520548708076,0.0409137458378505,0.0553147762837287,0.0732303982533661,0.0950778389459414,0.121139042358313,0.151657077915047,0.186461765332516,0.225442911315253,0.26821054288583
"604",3.32398387755785e-05,0.000286438995472499,0.000730635794603644,0.00145135104361032,0.00253346241849933,0.00406528779305681,0.00613533948448046,0.0088547482788249,0.0123357424201468,0.0167334567103545,0.0222027344016733,0.0289026126427021,0.0369016050813209,0.0462795937499678,0.0570610912314667,0.0692753755274125,0.0828279383269047,0.0977072591624514,0.113858583502875
"605",3.10162593878969e-05,0.000262405103477426,0.000660110237867812,0.00129754613371994,0.00224613938238945,0.00357848125800402,0.00536510923781128,0.00769397439743219,0.0106524500893341,0.0143635314379532,0.0189490109162291,0.0245328884267501,0.0311619907262715,0.0388907695385642,0.0477260300814454,0.0576773796115285,0.0686541295196633,0.0806352882155129,0.0935677810523367
"606",3.15529805704311e-05,0.000277055491281569,0.000720088545977565,0.00145741915119053,0.00259288576442156,0.00424352666438696,0.00653717269890509,0.00963725259376532,0.0137194113919061,0.0190239266878609,0.0258140850991747,0.0343902467728151,0.0449709373299545,0.0578167890685798,0.0731327697764258,0.0911350394190809,0.111839101676373,0.135343900339743,0.161630461587848
"607",4.63131291526422e-05,0.000417754116676115,0.00111630432117319,0.00232435583903613,0.00425884731449803,0.00718920620245782,0.0114378648869087,0.0174245688734686,0.0256148003507113,0.0366129642553241,0.0510715765237874,0.0697074127540577,0.0930230998555926,0.121550735438338,0.155610374252478,0.195424761579113,0.240623067205399,0.290855499039763,0.34535439674978
"608",3.56602417441445e-05,0.000304446056918513,0.000771868708496757,0.00152783422336415,0.00266249978679072,0.00427099389293625,0.00645022246021486,0.00932254214350305,0.0130131539474063,0.0176947401106897,0.0235425861001652,0.0307401873881063,0.0393775489122335,0.0495597475350561,0.0613338530062239,0.0747526262300855,0.0897309284652485,0.106270694331089,0.124320639393246
"609",3.24230240367357e-05,0.000277463708223231,0.000704797255917261,0.00139698752764875,0.0024365495059516,0.00390999914464178,0.00590479568564557,0.00853125155938635,0.0119028027642962,0.0161786091670227,0.0215248295176532,0.0281217282995505,0.0360709184866922,0.0454936026555701,0.0564615631949055,0.0690542233328381,0.0832213689311899,0.0989919813919394,0.116340824162791
"610",3.39681111706068e-05,0.000305972479749184,0.000811347469893725,0.00166955049299967,0.00301466265835892,0.00500516046019507,0.00782323680907182,0.0117059615466309,0.0169155359160655,0.0238043283909995,0.0327617808302116,0.0442312642858983,0.0585468379176767,0.0760921290416503,0.097161252722292,0.122040526372848,0.150705487926685,0.18320532915375,0.219380271529454
"611",3.45993847779664e-05,0.000310112408341242,0.00081989497389772,0.00168454621992107,0.00303993620078233,0.00504709388683271,0.0078913358560746,0.0118134822252336,0.0170797338188348,0.0240474120855036,0.0331110965414871,0.0447188149267167,0.0592055800485295,0.0769535545476612,0.0982520575689897,0.12338184848856,0.152310714731898,0.185082585935593,0.221532150125968
"612",3.11151292557543e-05,0.000267515845487177,0.000680632959957328,0.0013483723296832,0.00234699228500014,0.00375465168419679,0.00564839468443883,0.00812513971628692,0.0112831248708906,0.0152614849938085,0.0202025364570554,0.0262568480057659,0.0334973767243339,0.0420101928801398,0.051832737012939,0.0630075495371989,0.0754636828921051,0.0892049693931388,0.104193773464387
"801",1.04856078515749e-05,9.57634730710128e-05,0.00026210072075672,0.000555242945856311,0.0010226784592739,0.00171402245439652,0.0026765464057307,0.00396081228165649,0.00560721713248915,0.00766634445573674,0.0101829441583771,0.013203617589785,0.0167388341505237,0.020810935596641,0.0254234876153491,0.0305859679670752,0.0362584542238781,0.0424384317525507,0.0491072464748509
"803",0.0127448742303414,0.087888092574099,0.181727918149021,0.294556296615308,0.418676186242062,0.542245083819476,0.653660884510636,0.746422480144426,0.818627434031658,0.872577397039166,0.911660886162632,0.939424927826156,0.958732262342192,0.972048084535497,0.981153136133041,0.987352306842699,0.991528477077312,0.994339858543538,0.996226341048473
"806",0.00698003072921806,0.0527328276857526,0.116497912992176,0.198235818854004,0.29308820616194,0.393548423830693,0.491514741521091,0.581333995083622,0.659571979432745,0.725834659655459,0.780788919131354,0.825812880853273,0.862111133453702,0.891231045465206,0.914449648629581,0.93291892649796,0.947473798797373,0.958943432139461,0.967958644954502
"807",0.00969323970743947,0.0683638462462441,0.142932207364213,0.233059927930055,0.333673434721472,0.437463298150243,0.536764725282972,0.626406728929253,0.703348252570302,0.767482963250216,0.819700113611002,0.861560604466269,0.894460458330606,0.920093601706271,0.939867674854263,0.955028585359285,0.966503469216563,0.975159479196134,0.9816518353873
"811",0.020662913815735,0.147854611732701,0.306998442541761,0.483945737820057,0.652130256437877,0.78822354848788,0.882492088054085,0.939784594035497,0.970940505600421,0.986632512035655,0.994073759226797,0.997452238180439,0.998925966961431,0.999554864138247,0.999817963083854,0.999926532438776,0.999970535621359,0.999988269689664,0.999995359254987
"813",0.022244296098019,0.161612272785993,0.338765932317656,0.534170829740177,0.712798435323148,0.846606336567902,0.928681957458191,0.970783759299329,0.989203215495929,0.996341986348121,0.998844537766466,0.999655848736516,0.999901471165813,0.999972696133204,0.99999261874242,0.999998048396592,0.999999489804863,0.999999868424189,0.999999966613597
"814",8.65804966418656e-05,0.00183169037301542,0.00623774827655422,0.0139465484649861,0.0254177753704887,0.0409010650179686,0.060295276261098,0.083281004606575,0.109172763178001,0.13740806456321,0.16737857654954,0.19861450339376,0.23045693490245,0.262576679553209,0.294632776882381,0.326437462890806,0.35760217930524,0.388051466819608,0.417665159282602
"817",0.00177505779103339,0.0320792848135516,0.104258943817045,0.218634148478104,0.361061318756961,0.509171561508043,0.642383845385827,0.750097399429964,0.830307857360643,0.887181514302254,0.926115936390146,0.952195927153344,0.969281114466035,0.980379045077038,0.987526133014411,0.992109383491346,0.995017846815636,0.996862599346084,0.998028932732715
"821",0.0209136846408214,0.142150586733035,0.284585694498718,0.439953348275165,0.590903006197494,0.720983589320247,0.82091279796889,0.890857209423975,0.936072948259024,0.963794375601113,0.980060640669973,0.989292987284625,0.994354323291748,0.997072718616567,0.99850365530296,0.999245733951259,0.999623010400888,0.999813251061993,0.999908206073277
"824",0.00631192790709957,0.0440476630741474,0.0918264880061671,0.150742380994238,0.219410915137531,0.294870881003248,0.372991232164698,0.450128378314073,0.523024485249194,0.590166363684247,0.650700442395098,0.704516379931003,0.751465326548227,0.792090426237321,0.826915533635113,0.856604247020358,0.881600833763529,0.902581825847897,0.920098884248683
"834",0.000197105775042325,0.00636826706036248,0.0233816727138913,0.0535919576610304,0.0974702366417899,0.153471150904932,0.218180497109017,0.287716831698772,0.357993319003954,0.426379733566418,0.491003318495785,0.550938252032795,0.605359983457976,0.65434519603667,0.69805703573584,0.736910645164143,0.771089308795888,0.801130935631181,0.827460132848723
"840",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"841",0.0147847698303827,0.106492030849787,0.223795069942437,0.360644142819221,0.502557290024554,0.633912043991166,0.743338715629904,0.827233674548633,0.887192938271248,0.928173431062446,0.955190403803544,0.972546388655932,0.983388263437372,0.990062213843301,0.994110557397622,0.996542042953687,0.997980053122132,0.998826604252694,0.999321608842841
"901",8.11073352188244e-06,7.02908875281335e-05,0.00018052479364696,0.000361543493608039,0.000637282628349407,0.00103433496014285,0.00158128931107088,0.00231457921377704,0.00327275702357227,0.00450841832356324,0.00607770098376521,0.00804303809998714,0.0104461687394652,0.013337714427593,0.0167564937584265,0.0207465223839013,0.0253123251662845,0.0304841534804897,0.0362754174758649
"902",7.50451331857727e-06,6.48669070666772e-05,0.000165961395608248,0.000330865734251324,0.000580223507250215,0.000936385607922422,0.00142267076695923,0.00206852993370217,0.0029045484698182,0.00397301588499379,0.00531880901752344,0.00699197082636465,0.00902515090508842,0.011459363322343,0.0143270233954942,0.0176670287228128,0.0214881813000258,0.0258245071532186,0.0307001877738125
"903",9.35489838402256e-06,7.87521008789684e-05,0.000197154075500754,0.00038593875134756,0.000665978619713776,0.00105870543798244,0.00158517415979673,0.00227174440348589,0.00314475110133108,0.00424131605513834,0.00559888983903816,0.00725695311984273,0.00923421959736117,0.0115543324921956,0.0142295098769294,0.0172754041611794,0.0206787760575657,0.0244488423280604,0.0285857934590561
"904",1.69249792485227e-05,0.000143944179416966,0.000363372941088058,0.000715941931801521,0.00124156183637301,0.00198123189547899,0.00297524561076276,0.00427369417810404,0.00592576957925803,0.0079991152193621,0.0105588179458431,0.0136699347317568,0.0173552703026094,0.0216449978470978,0.0265471643780214,0.0320756210299553,0.0381917173605624,0.0448975732498853,0.052178745154431
"905",1.3466087989062e-05,0.000114366893728486,0.000288647014196008,0.000569289360099256,0.000989412860435593,0.00158409010799331,0.00238909432787785,0.00344949055389983,0.00481110517310738,0.00653685555285059,0.00869019982917311,0.0113375917748325,0.0145119766575069,0.0182538700907451,0.0225854039229138,0.0275343599820102,0.0330815254929329,0.0392439895483253,0.0460239129473477
"906",8.62005635186191e-06,7.39928949172642e-05,0.000188157782008012,0.000372924739003455,0.000649976224720828,0.00104188107920369,0.00157115527149634,0.00226595793399571,0.00315482217780329,0.00427792859669758,0.00567690821137079,0.00739680001890138,0.00946213555175686,0.0119029982250715,0.0147375688456846,0.0179875520210893,0.0216435341739926,0.0257197653269569,0.0302206731273794
"907",6.12146789241005e-06,5.2249738568235e-05,0.000132200015606397,0.000260769467317799,0.000452291677783146,0.000721237321000138,0.00108154507343554,0.00155058315038139,0.00214568628747796,0.00289176184319183,0.00381430406831199,0.00494050556210425,0.00628347131430001,0.00785926700356828,0.00967554844069073,0.0117416263981021,0.0140466938380434,0.0165948508149618,0.0193838894354483
"908",1.30271831844869e-05,0.000112166569001254,0.000287142281734695,0.00057437252493165,0.0010124150625759,0.00164423767245212,0.00251576753007643,0.00368400549267815,0.00520538801667804,0.00715095880357564,0.00958594391625805,0.0125728823982114,0.0161342506036184,0.0203039795609353,0.0251013936494185,0.0305582059277024,0.0366589167055851,0.0434306048129885,0.0508848157723032
"1001",3.93986983016336e-05,0.000360287170352712,0.000968847909450375,0.00201969740661182,0.00369185057609811,0.00620184030434829,0.00980238794561395,0.0148189523483854,0.0216054813556756,0.0306208807575173,0.0423527608728448,0.0573348888123602,0.0759356251269407,0.0985715090855718,0.125530598758236,0.157078603327024,0.19307581635146,0.233466662960794,0.277924030934075
"1002",3.50486661016534e-05,0.00031114734014692,0.000816821619649994,0.00166889547633799,0.00299711489565195,0.00495284482376128,0.00770710367196955,0.0114795304035466,0.0165073640575463,0.0231054150903269,0.0316109666339582,0.0423978279573377,0.0557255050617,0.0718959037321165,0.0911314978444924,0.113659261847078,0.139445618413811,0.168552519390517,0.200886478788187
"1003",3.07986909411008e-05,0.000262399802249875,0.000663599591793328,0.00130975646642742,0.00227501946507709,0.00363578733940148,0.00546759199765456,0.00786512251428772,0.0109240700582233,0.0147794645358294,0.0195694173210081,0.0254404777537045,0.0324648808916881,0.0407288920499035,0.0502729639008763,0.0611436630634999,0.07327791145139,0.0866858869659018,0.101337896562375
"1004",2.8780234792279e-05,0.000245282080509231,0.000620254087411052,0.0012234526476797,0.00212252749997157,0.00338579454502842,0.0050790620456426,0.00728412657311398,0.010082158092663,0.0135888274057096,0.0179205296283788,0.0231984348167104,0.0294734938320647,0.0368058341917007,0.045211517251794,0.054709638961378,0.06522315678871,0.0767406235090004,0.0892187981262743
"1005",3.08574687932062e-05,0.000264981972678133,0.00067540087218508,0.00134345033614832,0.00235200762211331,0.00378985696781122,0.00574891166735426,0.00834528621597771,0.011698504399698,0.0159714935465748,0.0213297330322948,0.0279465383123167,0.0359101609803929,0.0453244151183396,0.0562421763500306,0.068724562015231,0.0827070320962816,0.0982082383754011,0.115199183461254
"1006",3.61121901236854e-05,0.000315790260904201,0.000823448611497621,0.00168088051392974,0.00302745437298611,0.00503039278303745,0.00788365309263618,0.0118372211046195,0.0171614558454391,0.0242043641884521,0.0333271208407923,0.044914607581966,0.0592142945732109,0.0765105572623042,0.0970010027015411,0.12089127344874,0.148117693542285,0.178726981556933,0.212610690039224
"1007",2.24336595924954e-05,0.000201273800346837,0.000533383051151901,0.00109920103451438,0.00199017965788769,0.00331535976036268,0.00520084307693308,0.00781025860527038,0.0113240681841939,0.0159823155030468,0.0220481496057265,0.0298197871842989,0.0395230650380159,0.0514247622511172,0.0657451173218626,0.0827203159022044,0.102401883364191,0.124923626872004,0.150311074309744
"1008",3.49625853139221e-05,0.000325532414920018,0.000890368582245066,0.00188597025587933,0.00350053344402544,0.00596863158692387,0.00957074311152501,0.0146684207207715,0.0216566276816893,0.0310386734689924,0.0433465439933701,0.0591590474578237,0.0788801081613756,0.102965910815648,0.13173806007809,0.165492947702864,0.204085892942827,0.247448873742962,0.295205273907918
"1009",2.52100929913752e-05,0.000222323826677393,0.00058153938772004,0.00118636134018125,0.00213026081709306,0.00352337658546903,0.00549187878341129,0.00819973151203179,0.0118278758308318,0.0166192996737756,0.0228418745733464,0.0308010572707298,0.0407298088146414,0.0529041698151871,0.0675529798244943,0.0849210484621749,0.105062791456246,0.128113859820426,0.15409454814918
"1010",3.28410456600781e-05,0.000293576458372989,0.000776101187985591,0.0015969790540457,0.00288925282160351,0.00481267815713004,0.00755350278360743,0.0113540646333463,0.0164812885582767,0.0232863633106232,0.0321482803850386,0.043488042530575,0.0576095679049752,0.0748634262349619,0.0955169646877516,0.119840666069934,0.147816614551839,0.179517243953362,0.214829558532846
"1101",4.69995923271934e-05,0.000523037592889192,0.0016558574676428,0.00399445669769453,0.00838315282817052,0.0161253398578875,0.0291244653516874,0.050100395924388,0.0823091047860921,0.129407484196908,0.194120055391797,0.276872224223513,0.373534106138137,0.477099664186792,0.578982227769557,0.672122572568404,0.751583629104812,0.816179599968335,0.866607104719829
"1102",9.09995352905501e-05,0.000910329504143499,0.00271237458508807,0.00630993585712308,0.0129332184104832,0.0244517062426014,0.0435352293542858,0.0738729030682859,0.119577424283177,0.184696827889979,0.271023063591923,0.376216499584185,0.49168971477018,0.606349165937855,0.709566016257305,0.794993873591172,0.860421879442852,0.907857724681601,0.940700165055077
"1103",3.12300148703295e-05,0.000273086459314485,0.000715979117780161,0.00147790584060031,0.00270878375540252,0.0046142011995013,0.00747625171433499,0.0117107642608483,0.017857465563878,0.0266587043114706,0.0389697835663428,0.0556864101693371,0.0773419945066848,0.104173557424799,0.135859074277434,0.17172907804839,0.210548390720374,0.251312331654757,0.293012968239257
"1104",4.49942907937135e-05,0.000444542074448575,0.00129857289955885,0.00295515847314032,0.00593015457035327,0.0110077212655471,0.0193348863770743,0.0325952954005489,0.0529258596513548,0.0830123097023818,0.125498045702879,0.182301983227582,0.252906967408485,0.334707174612081,0.422849235351954,0.511890882242264,0.596238879796812,0.672518288133775,0.738791050231415
"1105",4.69321241162035e-05,0.000445922771853312,0.00124524859874922,0.0027000300765581,0.00515020516799914,0.00906926060188917,0.015099775538575,0.0241532434846195,0.0373606904200443,0.0562147842879857,0.0823649003572849,0.117469290919816,0.162367208593111,0.217210595556091,0.280848466528366,0.351177059398475,0.42474230156149,0.498463849083668,0.569400714773651
"1201",1.6733183463117e-05,0.000142071468627937,0.000357881019450035,0.000703526504892611,0.00121725282156656,0.00193804905786642,0.00290404552117411,0.0041631676220361,0.00576350846873586,0.00777295244080001,0.0102592847615071,0.0132921456544135,0.0169001231545727,0.0211170061110853,0.0259517716763586,0.0314159227754991,0.0374664939888234,0.0440991810475351,0.0512925067470306
"1202",2.94200781021578e-05,0.000261663408636684,0.000688363904763696,0.00141099550775489,0.00254686655638377,0.00424059272529878,0.00666755492658657,0.0100643214742165,0.0147031896156519,0.0209440592690047,0.0291754432969262,0.0398116418579469,0.0531226587771262,0.0693698856755742,0.0886764793866961,0.111112166959013,0.136443852348688,0.164515436030166,0.195027092298937
